date,demand_mwh,temp_min,temp_max,weekday,is_holiday,precipitation_mm,wind_speed_kmh
2014-01-28,343.6652115897202,15.100418717156582,25.831402004321227,1,0,5.8890678458116374,23.19000018102007
2014-01-29,330.99693774494705,12.706979886128677,24.388944553127672,2,0,1.2441127693216543,13.843317017621485
2014-01-30,301.64065380957544,15.56420917684381,23.52895741355629,3,0,3.319588786838567,39.95353940229481
2014-01-31,332.64250364911567,14.221936667446162,22.41238018598715,4,0,5.991216296144871,14.34366790354272
2014-02-01,298.8211741062847,18.678700132354155,30.233976417985062,5,0,6.619021825978683,13.074004521150698
2014-02-02,341.2777283347559,14.984251250558447,24.794739903883094,6,0,6.2260502925313155,26.83591042934156
2014-02-03,338.4589446085939,12.262767182267817,22.61630104046022,0,0,1.8865297965275938,22.883208462687055
2014-02-04,303.00300383229194,20.53717401798057,28.395471519108924,1,0,0.728929944646565,5.747351963907995
2014-02-05,354.9484832553434,15.049302845894204,22.128394679922174,2,0,1.1023498856326486,9.533661264736445
2014-02-06,318.9425652144072,13.7917465224996,24.382572364126524,3,0,3.4472953337443943,33.38650296396294
2014-02-07,337.7208681289546,10.943841325790885,20.182211200515123,4,0,3.7075515576653406,21.92921843016462
2014-02-08,356.1454167195574,11.616630965116354,20.25053274023729,5,0,3.4362659966161475,10.110532518805503
2014-02-09,318.18039288520623,19.466616277385434,24.701721434283737,6,0,1.2779424536989796,21.283489699250676
2014-02-10,306.5354127485113,17.603009635997765,31.297569654383054,0,0,2.21624911441548,13.86021790788413
2014-02-11,317.01637074121135,14.535050773756925,27.760151104878915,1,0,9.84583570694074,12.82570113893203
2014-02-12,301.9525177229274,15.943499823180217,27.35443168991224,2,0,4.454213499144443,38.520384675578654
2014-02-13,312.24911042998093,18.21052465121634,25.377978607468982,3,0,3.271311673769853,17.670858440020936
2014-02-14,337.2586525304208,12.06868813457333,25.012902650903374,4,0,9.699597158332494,6.625088663531869
2014-02-15,322.2948765864617,13.358950319005704,25.78461653511161,5,0,11.18247736278099,38.9614335423056
2014-02-16,339.8138053918501,16.41602485063565,27.469543287221285,6,0,2.405551049345913,32.819385117025526
2014-02-17,303.26108779090504,18.246510420647795,29.736911722462885,0,0,4.477825555942186,13.904465729745548
2014-02-18,320.32068011119134,17.60847802552675,31.260647030585687,1,0,0.8873402211195913,19.311214214688697
2014-02-19,338.6712422251506,9.898444108962213,24.216705359647317,2,0,0.6634328574900507,35.1801351108295
2014-02-20,322.512326371073,17.925368309539742,30.790090955111026,3,0,2.8763941850903914,17.5094731763146
2014-02-21,322.7243580013033,18.859983837429862,24.680877274013334,4,0,1.2066257974171104,24.85914147023096
2014-02-22,320.80785444757737,17.020540300018762,24.504469813877215,5,0,2.218987814872559,23.719990438261444
2014-02-23,300.5575549242679,21.637870058754626,28.562399346370828,6,0,4.168041827508774,19.04530920200799
2014-02-24,285.68342060563555,18.75543017126029,29.83384449704269,0,0,8.422808007397244,27.382566563480065
2014-02-25,307.60373580204464,19.44620548664784,33.141054862998466,1,0,4.565855901763328,21.56517580556602
2014-02-26,320.4266605120035,14.735663480530128,22.985362465241717,2,0,2.4261606009431076,5.743067208589049
2014-02-27,305.07738595332626,18.67274901100141,24.935146862675786,3,0,11.600168613559294,33.50340876767781
2014-02-28,319.13712051475125,21.387692577184687,28.13545043326539,4,0,3.639235978096911,8.960452396380175
2014-03-01,281.246759611578,19.975568436191637,29.71351281202177,5,0,6.675247223473057,21.243147581197718
2014-03-02,307.47735739971296,17.392093158485622,25.62819851705719,6,0,7.0700771605796175,25.2965276824624
2014-03-03,324.4060806244381,19.847202808547202,29.989599256970777,0,0,3.251342721401154,29.69271189676518
2014-03-04,327.1244932267261,14.821938308423901,25.900429740767834,1,0,0.2353894612724385,19.37787873507823
2014-03-05,322.6261481234413,18.08919047952276,22.36581756011128,2,0,2.00242366039703,30.7441970460686
2014-03-06,303.7650531472522,22.476864638935503,31.0098227579302,3,0,2.083390878076593,9.59725296514996
2014-03-07,302.6912125657326,23.32751624619202,32.58616777484098,4,0,3.338806065231169,27.870594189477266
2014-03-08,282.62381422014954,21.0374995124559,26.608921133779596,5,0,2.8091557489806624,33.9218624654996
2014-03-09,294.7610717197806,19.312384705297383,33.27716230245116,6,0,2.9300368330644133,36.130539049312546
2014-03-10,324.24782481770626,22.105740723397183,31.572908041211814,0,1,3.4991487882929873,25.28482735838612
2014-03-11,303.0950728562731,19.620894244154286,28.728372338726466,1,0,3.9977827023905887,15.951331932626305
2014-03-12,295.225484788435,22.26153815262282,31.85357306929575,2,0,0.7062310947153205,10.717477909976925
2014-03-13,291.8756885503622,22.45570677471099,31.070390535263115,3,0,3.9481546650789143,17.09455635071057
2014-03-14,301.67933642211955,19.850053089990624,32.126611868702014,4,0,5.551873172625303,23.89910306040539
2014-03-15,291.2531575301355,23.86378359484585,36.14153183568906,5,0,11.706995379323374,11.871557839704618
2014-03-16,348.54080990010203,14.626007584535612,24.175952705989488,6,0,3.8445947076034677,38.338021699258256
2014-03-17,302.959701184354,24.916519038234334,29.21696666151883,0,1,6.393256048251876,36.39974001055183
2014-03-18,311.7943121104573,20.286827124267486,32.56493319794402,1,0,5.207574923509755,6.153501820290094
2014-03-19,290.01597000553255,16.944051041116865,30.702713672455236,2,0,1.8064755386520623,24.66866293806361
2014-03-20,294.89489275675646,17.742332472417687,32.07708060241527,3,0,4.0279267727981845,32.62580765863146
2014-03-21,327.3623707312509,16.330118553339574,21.410082267245222,4,0,9.145273096734298,13.588718597690244
2014-03-22,310.906091131287,18.95554389140225,30.618390677519972,5,0,8.83136414141341,23.336368133746035
2014-03-23,288.1016820418945,18.465454020799477,33.70433227632765,6,0,8.823266477385944,19.209715884328265
2014-03-24,313.73480706387517,25.00517055871076,35.404291133607046,0,0,17.753364767426927,11.879119247632675
2014-03-25,325.9591766609723,16.390016450788167,28.790779867106018,1,0,5.500747984729684,26.515808435653792
2014-03-26,297.5834234841665,19.714524333863338,30.190476326753938,2,0,2.4708737122085673,39.779226139239086
2014-03-27,300.3673124230056,15.841551892711388,28.111541561124795,3,1,5.591184485559024,17.785054109798068
2014-03-28,292.0210273756186,21.21091617899996,33.31521748205065,4,0,1.588115171053331,24.333265289256342
2014-03-29,339.48579307016246,18.322601183813287,30.828637301500894,5,0,4.943813843561257,16.47491385675252
2014-03-30,301.53540091640315,17.34351609978068,31.000296829257515,6,0,1.5082953605173097,35.69320158808739
2014-03-31,325.16438163234204,22.357063727142414,28.99399567973202,0,0,1.9856932167040287,35.26109451482926
2014-04-01,281.0005200734009,17.66205301025769,30.297858250358114,1,0,0.6278117074966881,11.25706857817896
2014-04-02,285.15523550753454,24.25170090029098,34.02681620645868,2,0,4.68815957441226,36.49821059833212
2014-04-03,300.25441439606936,18.896268392871125,29.64074275577494,3,0,8.51920873380671,10.302804886962349
2014-04-04,292.285606748017,17.80096020804659,29.50392260072185,4,0,3.859525219983829,8.3403985868867
2014-04-05,301.9672832413353,17.210949352105132,31.25635361398617,5,0,3.4991752843329946,27.852711549553614
2014-04-06,311.4881060934508,12.99962327005042,28.227992854448573,6,0,2.1160199867569762,18.506643705446322
2014-04-07,287.7098761089814,22.610599487863446,28.225329281362207,0,0,6.836874030706523,23.575920771165475
2014-04-08,317.3770799470999,18.927746097898467,30.12995754646206,1,0,7.626722920342415,27.83997736781122
2014-04-09,318.72449928838785,18.495204689480147,27.067235140188853,2,0,0.9343234473539038,6.849303322754471
2014-04-10,318.3243749646399,21.800247164676378,28.15951444644462,3,0,4.119531973571633,15.253360988184768
2014-04-11,329.79313796632965,16.29003042622582,25.834578581310673,4,0,6.666481138913332,21.13172091191035
2014-04-12,308.55449822917456,19.870736809143153,31.03209913456344,5,0,2.4520741407084747,14.330559343207616
2014-04-13,298.7045728056384,19.94105082075041,30.847319301667007,6,0,0.7912380086269449,6.713998449993233
2014-04-14,298.9362689353795,14.45559242133062,25.11827205869074,0,0,1.4395914095346176,8.033680063086868
2014-04-15,309.25831139502736,18.380660350413024,26.795507079737963,1,0,9.458248615938476,33.06117540638067
2014-04-16,282.395544111798,19.58547345392326,31.42713443322426,2,1,7.4434957992686845,36.898536572452414
2014-04-17,285.0911860623691,22.433557365383024,35.48597102402577,3,0,8.097670183501073,10.32816558506571
2014-04-18,317.29369884307215,20.84770091362265,28.709177456948627,4,0,1.103550027861369,13.724168505202
2014-04-19,328.5097356258313,18.498420127755917,32.706179645795764,5,0,6.62214662531133,27.828729165587436
2014-04-20,309.5980368083811,19.653092272996247,31.824476509592536,6,0,9.868921452601905,38.39951216323565
2014-04-21,348.24036834438425,11.454095757117202,23.086966418048057,0,0,2.0007709846418327,15.485639819664488
2014-04-22,299.8659160553069,21.205326588738842,31.631087179287782,1,0,3.0181298818821616,34.932476918260036
2014-04-23,282.4952375076704,16.801812877817195,28.791623305780707,2,0,4.249936819255982,22.710862555763175
2014-04-24,309.18257427927875,28.320003308921514,38.05353455036499,3,0,4.774997005426195,38.47955236782732
2014-04-25,315.5455730177981,19.641430324364983,28.454406671536915,4,0,2.56172122721716,9.769053184986696
2014-04-26,301.0750283082037,18.473534923302314,27.746187266986094,5,0,7.153937538540178,39.07853393727952
2014-04-27,301.7172545577678,19.566891864738672,31.497027921553244,6,0,5.348535901675225,20.434251974032783
2014-04-28,337.17136470626406,14.80309053389181,25.17693835475571,0,0,1.6728868620703206,38.35284366491916
2014-04-29,285.2140044985879,22.64160066342342,33.715963911774416,1,0,6.834071761610372,21.054157596803172
2014-04-30,288.39329131664016,19.601701515256988,30.25896402438343,2,0,3.190607560477551,23.552874694220236
2014-05-01,284.8784023985936,22.720171514010694,28.203444299679767,3,0,5.51269230303036,33.16712534220623
2014-05-02,321.7582998589629,18.552510992693634,23.506441068265914,4,0,1.8027691234340524,30.29199752587879
2014-05-03,283.6816048183611,23.95202824546817,32.72892150724611,5,0,1.8943131442913619,26.686116214604994
2014-05-04,318.5016803665024,14.401085395943207,25.38672352791196,6,1,0.7259383742094854,19.59430082563446
2014-05-05,289.41366656659204,22.111705762431107,29.128238035062857,0,0,7.797786275983507,32.7353428589862
2014-05-06,296.0908750149906,25.7061251267307,36.00783961973494,1,0,6.384397772095851,38.18799166512621
2014-05-07,301.7205256086049,15.793873429305686,26.38558507565883,2,0,4.2680012909640554,5.34338139300594
2014-05-08,319.47854350855334,19.021555212271487,27.589521718368115,3,0,1.0605841950954344,25.57457837584314
2014-05-09,327.40564109452475,17.760939243983856,28.215913857212133,4,0,8.690133788137224,35.3093325142422
2014-05-10,320.3020126425587,14.040011020610827,28.835388489167578,5,0,5.437863876061838,27.858938807094507
2014-05-11,357.6355665696598,15.186392642753695,23.032029228355704,6,0,2.559563407561044,33.02902402416679
2014-05-12,330.78709752653634,17.25772697191443,27.546166213303344,0,0,4.569348080850192,36.32713863471449
2014-05-13,339.967240038009,13.351321904676693,22.53604204820553,1,0,3.124958184513538,31.283285554857027
2014-05-14,306.95530063759577,19.316989317875773,27.678927924529525,2,0,5.440912154584431,30.095609047766814
2014-05-15,327.65099163286425,13.330717313977846,21.791309793273285,3,0,1.539681079513692,38.76610619773714
2014-05-16,311.4569965854489,22.362183090866168,32.62778411350926,4,0,0.4283296784407818,35.228963026205044
2014-05-17,320.5945597371242,14.678252496198459,23.197290687625625,5,1,5.088406543004214,33.53822543539708
2014-05-18,291.9290501267243,18.922509452926185,24.79155924716554,6,0,5.673044003120706,8.024117616515664
2014-05-19,311.13863207714854,18.097965062071037,30.873172876865098,0,0,0.7239893631067179,13.366045909879626
2014-05-20,318.09374208680805,12.019989619165123,21.951372791802193,1,0,0.24106111515719847,24.486460851378133
2014-05-21,299.39816469762803,20.003538111945176,25.687118727982096,2,0,4.303173168199622,29.83460367411848
2014-05-22,300.00335921993684,21.13247475084212,28.356321890015153,3,0,5.216625532403953,15.612521265516692
2014-05-23,341.2472346253246,8.590987397524659,23.1143288553664,4,0,3.0265628655905217,8.266483959228816
2014-05-24,295.2851280291146,17.18232819981849,24.48498512317035,5,0,1.6351009115023052,15.88847153853367
2014-05-25,318.5029283870246,16.78421658420345,26.518411576496618,6,0,11.75537758042509,31.98602132031817
2014-05-26,323.3754892216324,15.763740189298353,28.26490183471983,0,0,4.88608525324206,35.709036026948056
2014-05-27,322.9405237139683,10.723299291214463,23.151210022523287,1,0,7.728400622891793,36.951627692052
2014-05-28,360.9146360384867,11.142101998103595,22.43422367884691,2,0,1.3081271186885461,18.26033377004517
2014-05-29,291.50629221176484,15.23140099421077,28.882553119928254,3,0,8.520833876614038,18.03885012010688
2014-05-30,350.76858965896986,14.012056902583053,23.46676310487632,4,0,4.755157587658302,19.234761484012687
2014-05-31,314.270581236767,16.170774030772556,24.69074680987254,5,0,10.986236469658882,18.153331429750672
2014-06-01,321.92544113765996,16.201112573357673,24.732567475600963,6,0,5.512521504804475,28.31688126275234
2014-06-02,307.50623188095784,13.506347292440415,20.698754339904077,0,0,3.8123887476909033,17.541314174619746
2014-06-03,322.0261781618521,12.608119328110888,24.14342569136031,1,0,3.33056844324621,5.712037781498604
2014-06-04,326.2358108908697,14.255286829238528,24.296876239838053,2,0,2.060193637509971,20.36586102407551
2014-06-05,337.39690049137835,14.762795192177414,22.393440360990716,3,0,3.3573777694750495,12.84532231625057
2014-06-06,292.3171491785654,17.6695691932517,30.829553806687347,4,0,5.580919093233471,6.008249822461699
2014-06-07,308.22624046762485,15.63169870587397,24.80166143256246,5,0,6.273874131179555,21.479503303691686
2014-06-08,365.14793791827606,12.949468836421794,21.67881366283701,6,0,1.7960209614198475,12.208409571940258
2014-06-09,321.7284046352636,15.448436946961273,24.763732509418617,0,0,0.9411984207791284,20.845963519390693
2014-06-10,369.645824164673,11.190106622761498,19.43479436050427,1,0,4.4709159013329005,14.721249531360026
2014-06-11,313.0158799884027,13.550880508758944,26.06450527307684,2,0,0.6789860788637719,26.12981045981516
2014-06-12,309.62872180307915,18.54590393761119,23.91216972110226,3,0,3.412099092233687,39.68070854058858
2014-06-13,358.88879639742674,8.710235797350041,18.14775819610714,4,1,1.0790205634988834,24.15311722490827
2014-06-14,296.3690926676072,15.511124433355157,25.365073841987034,5,0,6.09731907600385,27.641357091246952
2014-06-15,311.59480193369785,16.712987713520842,26.698125801152194,6,0,2.54930017844288,37.17465152129205
2014-06-16,340.9480975339797,12.271763599310633,26.431906086324084,0,0,2.814827140322597,18.090014620378206
2014-06-17,291.6179872977961,18.084909288151998,25.689360169774545,1,0,0.8807279078653385,10.829195742495406
2014-06-18,314.8797729989742,12.821631228908016,23.644800430982755,2,0,7.222581517440062,14.897904902569366
2014-06-19,378.6579045144689,10.057559609389944,21.26780528497458,3,0,4.125517543969674,19.097822925009226
2014-06-20,332.60180723659096,7.151038907954263,19.963864763275115,4,1,4.2358340821196805,27.575618843954338
2014-06-21,356.010615963126,10.520816256048928,21.27199276601437,5,0,1.1283149086544664,5.160581030040236
2014-06-22,344.05245288514976,13.240706622222659,20.821424087600604,6,0,0.608578962492544,34.86841251684445
2014-06-23,295.43333578248536,14.707020412063393,20.810454198771797,0,0,1.784915558871622,7.663289056744066
2014-06-24,335.4024737899035,13.330397782174604,22.189694507168426,1,0,2.4983444829881662,36.52293021214926
2014-06-25,338.7354996505615,11.917851296084763,23.891190351885868,2,0,1.7391979893505576,38.23020824217146
2014-06-26,350.3927748537543,11.154614982634143,21.214331405865185,3,0,11.019861337605397,39.65359779392469
2014-06-27,337.8804751380196,16.76957740164534,25.52490977268721,4,0,7.353369043521583,33.33285645424071
2014-06-28,345.1468189066982,11.811052276285565,22.500391783379147,5,0,3.4779809745513512,9.964943407905341
2014-06-29,317.7339174823116,19.59435297075189,31.00420356839155,6,1,1.9064874175114466,29.71584651288152
2014-06-30,328.98413175096715,9.495640208252098,24.389488664919988,0,0,1.3359334658364055,12.116245171286177
2014-07-01,341.2700022556182,8.456437024097895,19.323098165089803,1,0,3.361019647105384,36.39947424531414
2014-07-02,347.02781168013263,3.7725080812019707,19.361821180521495,2,0,4.3346973201485985,16.081207397937064
2014-07-03,322.1221789547776,11.277850108866094,18.780200693534653,3,0,2.3916418345033126,16.43785919762644
2014-07-04,370.6468429484822,10.824405804236239,17.490128882651582,4,0,4.796239969616292,37.117865357020335
2014-07-05,319.5820538210299,9.19302815785729,21.510204382545858,5,0,2.242304594662636,5.463087477429659
2014-07-06,350.88134220280955,10.883715842577041,22.725055040126435,6,0,1.3211434821777903,11.788815301924942
2014-07-07,351.83040826962656,7.578117702830242,18.86714003299378,0,0,4.804759252844312,19.767629329720926
2014-07-08,366.74512752535134,3.4407592753229315,17.831237210627375,1,0,0.5831628705357466,29.525254855856755
2014-07-09,399.6142266709125,6.866924449496755,12.001735982910096,2,0,0.9364573924387432,27.664815811565738
2014-07-10,357.41127361876994,9.62229581587479,15.716946052459553,3,1,1.5427721607306057,28.42941563085022
2014-07-11,354.468392155319,9.618385804808716,22.331782823811288,4,0,2.0978900170264425,35.800770994373245
2014-07-12,356.3403733950417,10.153665355362158,16.833019428461334,5,0,5.593474655079149,9.236064430263982
2014-07-13,376.2394425858682,6.190246384227679,13.404190373857833,6,0,0.8843208618848774,23.275659367656964
2014-07-14,392.57786875001915,11.14816234423721,16.973531170037017,0,0,2.8248087269578988,30.391719118587098
2014-07-15,334.1153966298675,11.721815164963179,17.95206560221526,1,0,4.37369694887749,27.26414550234576
2014-07-16,394.9459480986254,3.2312922678685023,16.12815018105507,2,0,4.1092578979328955,20.69099419787436
2014-07-17,370.723496529567,10.017919826339211,17.031603477413316,3,0,5.59520029062457,5.599010505525738
2014-07-18,355.94552806379403,7.565995707518934,17.70389933899348,4,0,2.8914184919989534,7.115829297675962
2014-07-19,406.41997319275805,2.968580022696332,11.203552176099688,5,1,2.0404648034343427,9.162946439884282
2014-07-20,332.56688995573904,8.372180868273505,19.77239783109435,6,0,8.120136411818606,17.012971349237723
2014-07-21,350.2321563562169,11.225628842842001,17.60760051074815,0,1,1.9741071759316051,9.11787084335014
2014-07-22,332.90761392187136,8.092021587291047,20.684235557018553,1,0,1.747571421957398,19.91288095719129
2014-07-23,358.45990772903673,12.481189501557113,20.89660645877803,2,0,1.639121858214449,11.252469670495278
2014-07-24,372.8544772617469,0.5185728778241758,10.347877776759283,3,0,1.586426200511332,32.270816913417214
2014-07-25,390.2428486326699,0.8907951509612317,15.558672023410068,4,0,9.411969704857318,35.50206658492755
2014-07-26,359.94572269532785,7.854506687126735,18.148891723111486,5,0,10.459020201335466,18.637662778886153
2014-07-27,356.35291859495334,7.078099614454296,16.863705303549974,6,1,6.078253498048512,22.896611786047355
2014-07-28,370.1299326134337,7.278054859707269,15.233966316882508,0,0,4.941055948327415,38.372368454632955
2014-07-29,310.97503795653114,17.66387582513894,29.652933164286814,1,0,1.7505336476681044,23.742771437201714
2014-07-30,348.6650950774101,4.6765292431187,18.53148568013061,2,0,2.3617051661446014,39.82756255451987
2014-07-31,399.30074559725017,6.180368785434953,16.79211722585439,3,0,0.7639883618607105,9.974584779221912
2014-08-01,353.4445564744535,8.834688968172646,16.8758518043672,4,0,2.842830748861321,35.17792472088445
2014-08-02,332.76811457892546,6.10313131967068,18.651595392287305,5,0,1.0371289726171826,22.402105093553786
2014-08-03,368.634060731881,1.185446411584448,14.920957763751666,6,0,3.8963537923242297,5.794993893738385
2014-08-04,346.86833329404254,4.052152282425187,18.41920903236764,0,0,1.8688250250436726,39.0278029503772
2014-08-05,401.9640255791801,2.0318774897532377,11.732838345563117,1,0,4.1413076564978315,38.776676491017525
2014-08-06,387.06568239019015,3.8348726690307684,14.850679076589731,2,0,1.6100657137490366,18.41447940640105
2014-08-07,392.65040785891534,3.9938909380168015,11.985019170771437,3,0,0.630003110618875,38.39497248800667
2014-08-08,373.30275408289265,1.4761505467672826,12.496959287538921,4,0,1.386235385439517,9.935337478349101
2014-08-09,341.8540977922099,12.934243873550045,21.587191909435408,5,0,4.406493233455831,28.80385493922388
2014-08-10,403.88315206455286,-2.368401180019937,10.966659829859179,6,0,4.615142401529948,11.717514541074209
2014-08-11,370.5909350441784,6.942931833646073,14.501839267129885,0,0,4.286238507041683,13.632653271718969
2014-08-12,419.47855745877155,-0.0637609277465856,8.376106367615431,1,0,3.858767504946916,32.27681030209119
2014-08-13,395.52330238509836,2.4737542362392375,12.94757398691549,2,0,3.479334027355103,18.207532959785325
2014-08-14,375.2061039636533,3.46636008123801,16.708155388866864,3,0,5.361206429403777,5.249462599001741
2014-08-15,391.19324468165496,5.930229947377683,15.32059456267091,4,0,0.2501655050647562,19.49834484684581
2014-08-16,414.71198873502453,-0.7603213440808823,11.281385803957402,5,0,9.122094461706325,12.982426222153581
2014-08-17,400.9356519458014,3.181886787248817,8.027102958634622,6,0,2.781450749645148,28.916546974540193
2014-08-18,381.66663256048804,6.816092725996036,17.733745109481795,0,0,5.389077476966419,11.80570438532251
2014-08-19,415.8486936360842,0.7593023457252395,11.911094718679434,1,1,3.2612426831608192,34.47887349527665
2014-08-20,374.4107737628241,3.059946705347193,15.30612739119052,2,0,1.8375588775774074,14.34825542378575
2014-08-21,374.6747143416973,3.945074941618868,13.405015664378091,3,0,2.615352372754884,18.75598903990548
2014-08-22,380.7293832946364,1.3976157582656445,12.434069311792715,4,0,1.3159138634395333,15.43129012789843
2014-08-23,359.8670498683597,11.053531595653233,16.24963156676109,5,0,1.5241262269018763,27.537317173327803
2014-08-24,352.4943742360738,5.120609726062375,13.026355442483773,6,0,4.770525291547857,8.540723942923885
2014-08-25,427.6334475568065,-6.939577859465535,8.118298438444686,0,0,3.9170133170896926,21.73347804443854
2014-08-26,386.3921914332461,-0.27426186018576537,10.603913697450478,1,0,0.5554631732604908,16.705918532527036
2014-08-27,418.26410240503714,0.7418288776338322,7.220551209935879,2,0,1.5783029487090223,35.94482871509102
2014-08-28,368.93101429201363,3.7729215925297384,15.926758849873622,3,0,2.7709023523503755,7.569423275103733
2014-08-29,401.1004896628811,-3.2876251354944017,11.182864145031042,4,0,3.275122391919441,34.03932727264991
2014-08-30,411.27020510889537,4.0754660422556555,9.088482287240438,5,0,11.504353778285047,10.86881667854682
2014-08-31,406.329331919461,1.0194391344167046,15.009616453138548,6,0,3.837475799699207,8.10021809754843
2014-09-01,370.39670253663695,1.1899850786836366,15.000809169000167,0,0,0.4639564168918092,12.08130003430528
2014-09-02,414.7317747933209,0.05103433309597438,7.71948483839682,1,0,3.407381465749666,8.592854370413363
2014-09-03,403.8366693343496,2.147236949984701,12.097424222870536,2,0,1.0634560067666052,23.234438187074396
2014-09-04,407.520945288477,-3.1477066574600876,9.132266655081839,3,0,2.8762330677158916,39.587523352052344
2014-09-05,401.02909371510555,-1.2187865828100541,7.170418016372407,4,0,12.203324517216455,6.2014573173490595
2014-09-06,388.2691688723488,9.10513661307079,14.899432479564814,5,0,2.2438174735857648,21.139492226181147
2014-09-07,361.45890338423214,3.493316879707759,12.070092982048823,6,0,6.269827187362958,18.51246151877516
2014-09-08,408.8108419026641,-2.725221130549226,7.162425671102986,0,0,3.3784992046260904,16.886224498624014
2014-09-09,389.4872283376715,2.2888930646359285,15.279831489431936,1,0,8.838926279581127,16.61522636516763
2014-09-10,371.8700965388223,5.598692859262789,18.745771469997592,2,0,5.004180214539868,36.32544648192618
2014-09-11,401.94246372047525,0.6972552701964991,14.157983690976685,3,0,6.836259301334475,5.664165257294141
2014-09-12,438.1820093879381,-2.7667928942863114,7.642987202209101,4,0,4.3678626801964,32.12207355830484
2014-09-13,400.6644365449077,-1.21883279611406,7.161128564858817,5,0,2.2186976901672977,13.85266125820796
2014-09-14,398.43029226452455,4.013613990529274,11.51394244024667,6,0,8.158673651776384,18.41534287861512
2014-09-15,398.07794325582734,-1.191585439181253,10.484089053310372,0,0,4.020621511045652,19.705246949700218
2014-09-16,405.70290847088734,3.6371090911435213,9.10540741677466,1,0,2.3398575778527864,15.66561139258102
2014-09-17,414.1442362063279,-0.26201918510565747,11.08285077246138,2,0,1.8380765582763015,8.274560164238924
2014-09-18,430.92864620811423,-4.660800041057449,8.631016776688375,3,0,4.124201365271545,9.001579709030217
2014-09-19,401.4601206760633,0.03528884559427681,9.481974641123553,4,0,7.232374162713459,15.43458934289255
2014-09-20,442.7886561234534,-10.172540076111218,2.704816279486012,5,0,4.640806841720637,33.76331685105377
2014-09-21,391.73435267431654,-1.2962107449991462,5.855234344332445,6,0,2.4875909388952633,9.711967847559414
2014-09-22,407.8804963512275,-0.9072027788533665,6.426747723513271,0,0,4.514649358058579,30.992394160107576
2014-09-23,401.54419250958165,-4.824310984557948,5.149443657535372,1,0,5.844646369225248,15.11044053002507
2014-09-24,363.27965295018714,4.873663248801233,15.433115714229755,2,0,0.7294649955584286,35.92127272892325
2014-09-25,403.3461992133943,-7.18318826839852,5.014153007530887,3,0,1.0742083298627578,19.99149663902243
2014-09-26,399.52772739831346,-1.9547724151190087,8.92251405691988,4,0,5.470061124017259,11.010315965408145
